topic,page,url,title,text,text_mod,text_tokenized
domestic,1,https://news.yahoo.co.jp/articles/6c0816e39f7b64db1f4f827582c166a91cc23a5d,NHK国際放送巡り辞任 退職金減額,"NHK＝2021年4月、佐々木順一撮影
NHKのラジオ国際放送で中国人スタッフが不適切な発言をした事態を受け、引責辞任した傍田（そばた）賢治前理事が、NHKメディア総局のエグゼクティブ・プロデューサーとして再雇用された問題で、NHK経営委員会は5日、傍田前理事に標準額から10％減額して退職金を支給すると議決した。同日の経営委終了後、古賀信行経営委員長（野村ホールディングス名誉顧問）が記者団の取材に明らかにした。具体的な金額は公表していない。【写真】NHK番組ロケで重要文化財を破損古賀氏は「執行部の提案を受けてそうしたが、個人的には、辞任というより降格だと思っており、満額払うべきじゃないかと思う。世の中（の批判）があるから、そういう判断をされたんだろうと今回は容認した」と語った。

　中国人スタッフが沖縄県・尖閣諸島について「中国の領土」などと8月に生放送中に発言した問題で、同局は9月10日、傍田氏の辞任や、会長ら役員が報酬の一部を返納する処分を発表。その1週間後に、傍田氏が契約職員として復帰したことが毎日新聞の報道で明らかになった。局内外から「辞任後わずかな期間での再雇用で『偽装辞任』だ」などと批判の声が上がっている。【平本絢子】","nhk=0年0月、佐々木順一撮影
nhkのラジオ国際放送で中国人スタッフが不適切な発言をした事態を受け、引責辞任した傍田 そばた 賢治前理事が、nhkメディア総局のエグゼクティブ・プロデューサーとして再雇用された問題で、nhk経営委員会は0日、傍田前理事に標準額から0%減額して退職金を支給すると議決した。同日の経営委終了後、古賀信行経営委員長 野村ホールディングス名誉顧問 が記者団の取材に明らかにした。具体的な金額は公表していない。【写真】nhk番組ロケで重要文化財を破損古賀氏は 執行部の提案を受けてそうしたが、個人的には、辞任というより降格だと思っており、満額払うべきじゃないかと思う。世の中 の批判 があるから、そういう判断をされたんだろうと今回は容認した と語った。

 中国人スタッフが沖縄県・尖閣諸島について 中国の領土 などと0月に生放送中に発言した問題で、同局は0月0日、傍田氏の辞任や、会長ら役員が報酬の一部を返納する処分を発表。その0週間後に、傍田氏が契約職員として復帰したことが毎日新聞の報道で明らかになった。局内外から 辞任後わずかな期間での再雇用で『偽装辞任』だ などと批判の声が上がっている。【平本絢子】",nhk 0 年 0 月 佐々木 順一 撮影 nhk ラジオ 国際 放送 中国 スタッフ 発言 し 事態 受け 引責 辞任 し 傍 そば 賢治 前 理事 nhk メディア 総局 エグゼクティブ プロデューサー し 雇用 さ 問題 nhk 経営 委員 会 0 傍 前 理事 標準 額 0 減額 し 退職 支給 議決 し 同日 経営 終了 古賀 信行 経営 委員 野村 ホールディングス 名誉 顧問 記者 取材 し 具体 金額 公表 し い 写真 nhk 番組 ロケ 文化 破損 古賀 執行 部 提案 受け し 個人 辞任 いう 降格 思っ おり 満額 払う ない 思う 世の中 批判 ある いう 判断 さ 今回 容認 し 語っ 中国 スタッフ 沖縄 県 尖閣 諸島 つい 中国 領土 0 月 生 放送 発言 し 問題 同局 0 月 0 傍 辞任 会長 役員 報酬 一部 返納 処分 発表 0 週間 傍 契約 職員 し 復帰 し こと 毎日 新聞 報道 なっ 局内 辞任 期間 雇用 偽装 辞任 批判 声 上がっ 平本 絢子
domestic,1,https://news.yahoo.co.jp/articles/25cca298943472dbc0d7ac5d9e91586970e380a9,女性ドン引きも 婚活男性の奮闘記,"(c)フジテレビジョン
「人生100年時代」と言われる今、長い時をより良く生きるために、教育、医療、経済など様々な分野で変革が求められている。私が9年間取材を続けた婚活の現場にも、変化の波が訪れている。その一つが中高年の婚活者の増加だ。【画像】お見合いの席で脱毛したすねを見せ、カウンセリングで叱られる内田さん大手結婚相談所が今年行った調査によると、50～70代の独身者で「結婚相手や恋人が欲しい」と思う人は2割を超えているという。

先行き不透明なこの時代に、手を取り支え合いながら歩んで行ける相手を探す。それが中高年の婚活…のはずなのだが、事はそう簡単にはいかないらしい。
カウンセリングを受ける内田さん
2023年3月。手土産のシュークリームを片手に東京・青山の結婚相談所「マリーミー」を訪れた内田さん（当時55）は、待ち構えていた婚活アドバイザー植草美幸さんに開口一番こっぴどく叱られた。

お見合い中の男女でひしめく一流ホテルのラウンジで内田さんがしでかした失態により、植草さんは相手の相談所からのクレーム対応に追われていた。

「もうっ、内田さん！何度言ったら分かるの？いくら脱毛したからって、お見合いの席でズボンをめくって女性にすねを見せるなんて、非常識です！」

内田さんがお見合い中に自慢のすねを披露したのは、これで2度目だ。全身脱毛した上半身の写真を初デートで見せてフラれたこともある。

「内田さんはすぐに気を許して全部見せちゃうから、女性がドン引きするのよ」

そんな内田さんがこの翌年、素晴らしい伴侶を得ることになろうとは一体誰が想像できただろうか。否、植草さん一人を除いて。
家族で経営する建設会社の役員、内田さんはバツイチだ。元妻とは不妊治療の失敗をきっかけに関係が悪化し、50歳で離婚した。新たな伴侶を求め「マリーミー」に入会したのは2022年3月のことだ。

その年の1月に放送された『ザ・ノンフィクション』で植草さんの存在を知り、「自分を変えてくれるのはこの人しかいない」と、他の相談所を辞めて「植草美幸コース」に申し込んだ。

週に3～4回ジムに通って25キロの減量に成功し、全身脱毛に、インプラント、エステなど総額500万円を「美」に注ぎ込んだ。これもひとえに「マリーミー」の『自分磨きを怠るな』というモットーに従ってのことだった。

50代の男性会員には、高圧的な態度でスタッフに接したり、「子供が欲しい」「若くて綺麗な女性を紹介しろ」といった身勝手な要求をする人もいるという中、内田さんは、毎回欠かさずスタッフへの手土産を持参し、植草さんの言葉に真摯に耳を傾け続けた。

厳しいことを言われても反論せずにグッと堪えるその横顔から、彼の真っ正直で優しい人柄が滲み出る。

だが、そんな内田さんの“人の良さ”が婚活では裏目に出てしまう。自身に「裏表」がないせいなのか、内田さんは相手が見せる「表」の顔を全てと信じ込み、一人で突っ走ってはフラれていたのだ。"," c フジテレビジョン
 人生0年時代 と言われる今、長い時をより良く生きるために、教育、医療、経済など様々な分野で変革が求められている。私が0年間取材を続けた婚活の現場にも、変化の波が訪れている。その一つが中高年の婚活者の増加だ。【画像】お見合いの席で脱毛したすねを見せ、カウンセリングで叱られる内田さん大手結婚相談所が今年行った調査によると、0~0代の独身者で 結婚相手や恋人が欲しい と思う人は0割を超えているという。

先行き不透明なこの時代に、手を取り支え合いながら歩んで行ける相手を探す。それが中高年の婚活...のはずなのだが、事はそう簡単にはいかないらしい。
カウンセリングを受ける内田さん
0年0月。手土産のシュークリームを片手に東京・青山の結婚相談所 マリーミー を訪れた内田さん 当時0 は、待ち構えていた婚活アドバイザー植草美幸さんに開口一番こっぴどく叱られた。

お見合い中の男女でひしめく一流ホテルのラウンジで内田さんがしでかした失態により、植草さんは相手の相談所からのクレーム対応に追われていた。

 もうっ、内田さん!何度言ったら分かるの?いくら脱毛したからって、お見合いの席でズボンをめくって女性にすねを見せるなんて、非常識です! 

内田さんがお見合い中に自慢のすねを披露したのは、これで0度目だ。全身脱毛した上半身の写真を初デートで見せてフラれたこともある。

 内田さんはすぐに気を許して全部見せちゃうから、女性がドン引きするのよ 

そんな内田さんがこの翌年、素晴らしい伴侶を得ることになろうとは一体誰が想像できただろうか。否、植草さん一人を除いて。
家族で経営する建設会社の役員、内田さんはバツイチだ。元妻とは不妊治療の失敗をきっかけに関係が悪化し、0歳で離婚した。新たな伴侶を求め マリーミー に入会したのは0年0月のことだ。

その年の0月に放送された『ザ・ノンフィクション』で植草さんの存在を知り、 自分を変えてくれるのはこの人しかいない と、他の相談所を辞めて 植草美幸コース に申し込んだ。

週に0~0回ジムに通って0キロの減量に成功し、全身脱毛に、インプラント、エステなど総額0万円を 美 に注ぎ込んだ。これもひとえに マリーミー の『自分磨きを怠るな』というモットーに従ってのことだった。

0代の男性会員には、高圧的な態度でスタッフに接したり、 子供が欲しい  若くて綺麗な女性を紹介しろ といった身勝手な要求をする人もいるという中、内田さんは、毎回欠かさずスタッフへの手土産を持参し、植草さんの言葉に真摯に耳を傾け続けた。

厳しいことを言われても反論せずにグッと堪えるその横顔から、彼の真っ正直で優しい人柄が滲み出る。

だが、そんな内田さんの“人の良さ""が婚活では裏目に出てしまう。自身に 裏表 がないせいなのか、内田さんは相手が見せる 表 の顔を全てと信じ込み、一人で突っ走ってはフラれていたのだ。",c フジ テレビジョン 人生 0 年 時代 言わ 今 長い 時 良く 生きる ため 教育 医療 経済 分野 変革 求め 0 年間 取材 続け 婚活 現場 変化 波 訪れ 一 中高年 婚活 増加 画像 見合い 席 脱毛 し すね 見せ カウンセリング 叱ら 内田 大手 結婚 相談 今年 行っ 調査 よる 0 0 代 独身 結婚 相手 恋人 欲しい 思う 人 0 割 超え いう 先行き 時代 手 取り 支え合い 歩ん 行ける 相手 探す 中高年 婚活 はず 事 いか カウンセリング 受ける 内田 0 年 0 月 手土産 シュー クリーム 片手 東京 青山 結婚 相談 マリーミー 訪れ 内田 当時 0 待ち構え い 婚活 アドバイザー 植草 美幸 開口 こっぴどく 叱ら 見合い 男女 ひしめく 一流 ホテル ラウンジ 内田 しでかし 失態 より 植草 相手 相談 クレーム 対応 追わ い 内田 何 度 言っ 分かる 脱毛 し 見合い 席 ズボン めくっ 女性 すね 見せる 常識 内田 見合い 自慢 すね 披露 し 0 度 全身 脱毛 し 上 半身 写真 初 デート 見せ フラ こと ある 内田 気 許し 全部 見せ 女性 ドン引き 内田 翌年 素晴らしい 伴侶 得る こと なろう 想像 でき 植草 一人 除い 家族 経営 建設 会社 役員 内田 バツイチ 元妻 不妊 治療 失敗 きっかけ 関係 悪化 し 0 離婚 し 伴侶 求め マリーミー 入会 し 0 年 0 月 こと 年 0 月 放送 さ ザ ノンフィクション 植草 存在 知り 自分 変え くれる 人 い 他 相談 辞め 植草 美幸 コース 申し込ん 週 0 0 回 ジム 通っ 0 キロ 減量 成功 し 全身 脱毛 インプラント エステ 総額 0 万 円 美 注ぎ込ん マリーミー 自分 磨き 怠る いう モットー 従っ こと 0 代 男性 会員 高圧 態度 スタッフ 接し 子供 欲しい 若く 女性 紹介 しろ いっ 要求 人 いう 中 内田 毎回 欠かさ スタッフ 手土産 持参 し 植草 言葉 耳 傾け 続け 厳しい こと 言わ 反論 せ 堪える 横顔 正直 優しい 人柄 滲み出る 内田 人 良 婚活 裏目 出 しまう 自身 裏表 ない せい 内田 相手 見せる 表 顔 全て 信じ込み 一人 突っ走っ フラ い
domestic,1,https://news.yahoo.co.jp/articles/02a93ff52757bbce4703724ba146c72fb0d2bbd6,高市氏と周辺議員会食 萩生田氏も,"高市早苗前経済安全保障担当相＝首相官邸（春名中撮影）
自民党の高市早苗前経済安全保障担当相は5日、東京都内のホテルで、9月の自民総裁選で自身を支援した議員らと会食した。高市氏は「（党内が）ガタガタしていたら自民は野党になってしまう」などと党内の結束を呼びかけたという。【年代別でみる】石破内閣を「支持する」が「支持しない」を上回った唯一の年代は？参加者によると、衆院選の慰労が目的で、約20人が出席。萩生田光一元政調会長も短時間出席した。","高市早苗前経済安全保障担当相=首相官邸 春名中撮影 
自民党の高市早苗前経済安全保障担当相は0日、東京都内のホテルで、0月の自民総裁選で自身を支援した議員らと会食した。高市氏は  党内が ガタガタしていたら自民は野党になってしまう などと党内の結束を呼びかけたという。【年代別でみる】石破内閣を 支持する が 支持しない を上回った唯一の年代は?参加者によると、衆院選の慰労が目的で、約0人が出席。萩生田光一元政調会長も短時間出席した。",高市 早苗 前 経済 安全 保障 担当 首相 官邸 春名 撮影 自民 高市 早苗 前 経済 安全 保障 担当 0 東京 都内 ホテル 0 月 自民 総裁 自身 支援 し 議員 会食 し 高市 党内 し い 自民 野党 なっ しまう 党内 結束 呼びかけ いう 年代 別 みる 石破 内閣 支持 支持 し 上回っ 唯一 年代 参加 よる 衆院 慰労 目的 0 出席 萩生田 光一 元 政調 会長 時間 出席 し
domestic,1,https://news.yahoo.co.jp/articles/8c900733eb5621c3060c1c2ffa6c4d5befce9677,年収の壁 見直しで住民税4兆円減,"村上誠一郎総務相
村上誠一郎総務相は5日の閣議後記者会見で、国民民主党が掲げる「年収103万円の壁」見直しに関し、国税の所得税と同様に、地方税の個人住民税の基礎控除額を引き上げた場合、約4兆円の減収が見込まれるとの試算を示した。【ひと目でわかる】国民民主党が主張する減税案同党は、所得税の基礎控除額などを75万円引き上げ、現行の103万円から178万円にするよう主張。これに合わせて、現行43万円の住民税所得割の基礎控除額を、単純に75万円引き上げた場合の影響額を算出した。

　村上氏は、減収の影響について「政党間の協力に当たっての個別政策の取り扱いについては、各政党間で議論されるべき事柄であり、政府としてコメントすることは差し控えたい」と述べるにとどめた。","村上誠一郎総務相
村上誠一郎総務相は0日の閣議後記者会見で、国民民主党が掲げる 年収0万円の壁 見直しに関し、国税の所得税と同様に、地方税の個人住民税の基礎控除額を引き上げた場合、約0兆円の減収が見込まれるとの試算を示した。【ひと目でわかる】国民民主党が主張する減税案同党は、所得税の基礎控除額などを0万円引き上げ、現行の0万円から0万円にするよう主張。これに合わせて、現行0万円の住民税所得割の基礎控除額を、単純に0万円引き上げた場合の影響額を算出した。

 村上氏は、減収の影響について 政党間の協力に当たっての個別政策の取り扱いについては、各政党間で議論されるべき事柄であり、政府としてコメントすることは差し控えたい と述べるにとどめた。",村上 誠一郎 総務 村上 誠一郎 総務 0 閣議 記者 会見 国民 民主 掲げる 年収 0 万 円 壁 見直し 関し 国税 所得 税 地方 税 個人 住民 税 基礎 控除 額 引き上げ 場合 0 兆 円 減収 見込ま 試算 示し ひと目 わかる 国民 民主 主張 減税 案 同党 所得 税 基礎 控除 額 0 万 円 引き上げ 現行 0 万 円 0 万 円 主張 合わせ 現行 0 万 円 住民 税 所得 割 基礎 控除 額 0 万 円 引き上げ 場合 影響 額 算出 し 村上 減収 影響 つい 政党 協力 当たっ 個別 政策 取り扱い つい 政党 議論 さ 事柄 あり 政府 し コメント こと 差し控え 述べる とどめ
domestic,1,https://news.yahoo.co.jp/articles/bb631c500b8d47c22a29fdc21ce5e6c98b120305,自民と国民民主 11日に党首会談,"自民党役員会に臨む（左から）森山裕幹事長、石破茂首相、菅義偉副総裁＝５日、東京・永田町の同党本部
石破茂首相（自民党総裁）と国民民主党の玉木雄一郎代表は11日に会談する。

　自民が5日、発表した。与党の衆院過半数割れを踏まえ、政府が今月中旬にもまとめる総合経済対策や今後の国会運営を巡り議論する見通し。両党の政調会長は5日の会談で、経済対策について週内に政策協議を開始することで一致した。8日の開催を軸に調整している。【ひと目でわかる】国民民主党が主張する減税案首相は自民役員会で「公明党との連立政権を軸に、国民民主党などと政策協議を進めていただければと考えている」と述べ、同党に協力を求める意向を表明。政治改革についても「早急に取り組み、答えを出していかなければならない」と語った。

　玉木氏はテレビ朝日の番組で、経済対策の財源の裏付けとなる2024年度補正予算案について「（政策として）何を入れていくか。特に自民、公明両党とは協議を進めたい」と述べ、国民民主の主張の反映を目指す考えを示した。

　自民の小野寺五典、国民民主の浜口誠両政調会長の会談では、税制改正に関しては両党の税制調査会長も交えて話し合うことを確認した。国民民主が求める、所得税の負担が生じる「103万円の壁」の見直しや、ガソリン税を一時的に引き下げる「トリガー条項」の凍結解除などが議題になるとみられる。

　浜口氏は、政治資金規正法の再改正など政治改革を巡っても協議入りを求めた。小野寺氏は持ち帰り、自民の森山裕幹事長に報告した。森山氏は記者会見で、年内に規正法を再改正するかどうか問われ、「各党の意見をしっかり聴く」として慎重に協議を進める意向を示した。

　浜口氏は、公明の岡本三成政調会長とも会談した。

　首相は9日に公明、10日に日本維新の会、11日に立憲民主党ともそれぞれ党首会談を行う。","自民党役員会に臨む 左から 森山裕幹事長、石破茂首相、菅義偉副総裁=0日、東京・永田町の同党本部
石破茂首相 自民党総裁 と国民民主党の玉木雄一郎代表は0日に会談する。

 自民が0日、発表した。与党の衆院過半数割れを踏まえ、政府が今月中旬にもまとめる総合経済対策や今後の国会運営を巡り議論する見通し。両党の政調会長は0日の会談で、経済対策について週内に政策協議を開始することで一致した。0日の開催を軸に調整している。【ひと目でわかる】国民民主党が主張する減税案首相は自民役員会で 公明党との連立政権を軸に、国民民主党などと政策協議を進めていただければと考えている と述べ、同党に協力を求める意向を表明。政治改革についても 早急に取り組み、答えを出していかなければならない と語った。

 玉木氏はテレビ朝日の番組で、経済対策の財源の裏付けとなる0年度補正予算案について  政策として 何を入れていくか。特に自民、公明両党とは協議を進めたい と述べ、国民民主の主張の反映を目指す考えを示した。

 自民の小野寺五典、国民民主の浜口誠両政調会長の会談では、税制改正に関しては両党の税制調査会長も交えて話し合うことを確認した。国民民主が求める、所得税の負担が生じる 0万円の壁 の見直しや、ガソリン税を一時的に引き下げる トリガー条項 の凍結解除などが議題になるとみられる。

 浜口氏は、政治資金規正法の再改正など政治改革を巡っても協議入りを求めた。小野寺氏は持ち帰り、自民の森山裕幹事長に報告した。森山氏は記者会見で、年内に規正法を再改正するかどうか問われ、 各党の意見をしっかり聴く として慎重に協議を進める意向を示した。

 浜口氏は、公明の岡本三成政調会長とも会談した。

 首相は0日に公明、0日に日本維新の会、0日に立憲民主党ともそれぞれ党首会談を行う。",自民 役員 会 臨む 左 森山 裕 幹事 石破 茂 首相 菅 義偉 総裁 0 東京 永田町 同党 本部 石破 茂 首相 自民 総裁 国民 民主 玉木 雄一郎 代表 0 会談 自民 0 発表 し 与党 衆院 半数 割れ 踏まえ 政府 今月 中旬 まとめる 総合 経済 対策 今後 国会 運営 巡り 議論 見通し 両党 政調 会長 0 会談 経済 対策 つい 週内 政策 協議 開始 こと 一致 し 0 開催 軸 調整 し ひと目 わかる 国民 民主 主張 減税 案 首相 自民 役員 会 公明 連立 政権 軸 国民 民主 政策 協議 進め いただけれ 考え 述べ 同党 協力 求める 意向 表明 政治 改革 つい 取り組み 答え 出し いか なら 語っ 玉木 テレビ 朝日 番組 経済 対策 財源 裏付け なる 0 年度 補正 予算 案 つい 政策 し 入れ いく 自民 公明 両党 協議 進め 述べ 国民 民主 主張 反映 目指す 考え 示し 自民 小野寺 五典 国民 民主 浜口 誠 政調 会長 会談 税制 改正 関し 両党 税制 調査 会長 交え 話し合う こと 確認 し 国民 民主 求める 所得 税 負担 生じる 0 万 円 壁 見直し ガソリン 税 一時 引き下げる トリガー 条項 凍結 解除 議題 なる み 浜口 政治 資金 規正 法 改正 政治 改革 巡っ 協議 入り 求め 小野寺 持ち帰り 自民 森山 裕 幹事 報告 し 森山 記者 会見 年内 規正 法 改正 問わ 各党 意見 聴く し 慎重 協議 進める 意向 示し 浜口 公明 岡本 三成 政調 会長 会談 し 首相 0 公明 0 日本 維新 会 0 立憲 民主 それぞれ 党首 会談 行う
domestic,1,https://news.yahoo.co.jp/articles/dbdbfe680368e61c3cd0cf4af92bc0d06681efa5,今年の出生数 初の70万人割れか,"生後3カ月の赤ちゃん
今年1年間の出生数が初めて70万人を割る公算が大きくなった。厚労省が5日公表した人口動態統計（概数）によると、2024年上半期（1～6月）に生まれた赤ちゃんの数は、前年同期比6.3％減の32万9998人にとどまった。外国人は含まない。価値観の多様化で未婚・晩婚傾向が進んだことに加え、新型コロナ禍で結婚や出産を控える人が増えたことが少子化に拍車をかけたとみられる。【画像】日本で人口減少が進む本当の理由 　今の少子化対策は正しいのか　20年
政府は「30年代に入るまでが少子化傾向を反転できるかどうかのラストチャンス」として「次元の異なる少子化対策」を推進。児童手当や育児休業給付の拡充などを打ち出している。

　上半期の死亡数は前年同期比1.8％増の80万274人。出生数と差し引きした自然減は47万276人。婚姻数は0.8％増の24万593組。

　昨年1～6月の出生数の概数は35万2240人で通年では72万7277人だった。

　厚労省が24年8月に発表した人口動態統計の速報値（外国人を含む）によると、24年1～6月の出生数は35万74人で、前年同期比5.7％の減少だった。","生後0カ月の赤ちゃん
今年0年間の出生数が初めて0万人を割る公算が大きくなった。厚労省が0日公表した人口動態統計 概数 によると、0年上半期 0~0月 に生まれた赤ちゃんの数は、前年同期比0.0%減の0万0人にとどまった。外国人は含まない。価値観の多様化で未婚・晩婚傾向が進んだことに加え、新型コロナ禍で結婚や出産を控える人が増えたことが少子化に拍車をかけたとみられる。【画像】日本で人口減少が進む本当の理由  今の少子化対策は正しいのか 0年
政府は 0年代に入るまでが少子化傾向を反転できるかどうかのラストチャンス として 次元の異なる少子化対策 を推進。児童手当や育児休業給付の拡充などを打ち出している。

 上半期の死亡数は前年同期比0.0%増の0万0人。出生数と差し引きした自然減は0万0人。婚姻数は0.0%増の0万0組。

 昨年0~0月の出生数の概数は0万0人で通年では0万0人だった。

 厚労省が0年0月に発表した人口動態統計の速報値 外国人を含む によると、0年0~0月の出生数は0万0人で、前年同期比0.0%の減少だった。",生後 0 カ月 赤ちゃん 今年 0 年間 出生 数 0 万 割る 公算 大きく なっ 厚労 0 公表 し 人口 動態 統計 概数 よる 0 年上 半期 0 0 月 生まれ 赤ちゃん 数 前年 同期 比 0 0 減 0 万 0 とどまっ 外国 含ま 価値 未婚 晩婚 傾向 進ん こと 加え 新型 コロナ 禍 結婚 出産 控える 人 増え こと 少子 拍車 かけ み 画像 日本 人口 減少 進む 本当 理由 今 少子 対策 正しい 0 年 政府 0 年 代 入る 少子 傾向 反転 できる ラスト チャンス し 次元 異なる 少子 対策 推進 児童 手当 育児 休業 給付 拡充 打ち出し 半期 死亡 数 前年 同期 比 0 0 増 0 万 0 出生 数 差し引き し 自然 減 0 万 0 婚姻 数 0 0 増 0 万 0 組 昨年 0 0 月 出生 数 概数 0 万 0 通年 0 万 0 厚労 0 年 0 月 発表 し 人口 動態 統計 速報 外国 含む よる 0 年 0 0 月 出生 数 0 万 0 前年 同期 比 0 0 減少
domestic,1,https://news.yahoo.co.jp/articles/817a59f88efa1b6653a23742efbd7cc4d2426cf3,闇バイト強盗 無報酬と大きな代償,"首都圏などで相次ぐ「闇バイト」による強盗事件では、実行役らの大半が「Ｘ（旧ツイッター）」などＳＮＳでの募集に応じて、事件に加担している。民間の調査では、高校生の５割近くはＳＮＳで仕事を探したことがあるという。逮捕された若者らの多くは報酬を得ていないが、その代償は大きい。警察は「怪しい求人には絶対応募してはいけない」と呼びかけている。（尾藤泰平、横浜支局　中山知香）【イラスト】どうやったら身を守れるか…できること４選
警察「脅されても通報を」
（写真：読売新聞）
「短期間で稼げるアルバイトをＸで探し、『ホワイト案件』の投稿を見つけて応募した」。横浜市青葉区の強盗殺人事件で逮捕された宝田真月（まづき）容疑者（２２）は神奈川県警に対し、闇バイトと知らずに初めて応募したと説明。「個人情報を教え、断れなかった」と語った。
一連の事件は８月以降、６都道県で計２３件に達した。このうち１９の事件で逮捕された実行役や現金回収役らは約５０人に上り、約８割は１０～２０歳代だった。
捜査関係者によると、実行役らは大半が「Ｘ」や「インスタグラム」などのＳＮＳに掲載された求人情報を見て応募していた。
指示役側は合法な仕事を装い、「荷物を運ぶ仕事」「書類運搬」「送迎」などと投稿。違法な仕事と警戒されないよう、「ホワイトバイト」「闇バイト×」「リスクはない」と強調する書き込みもあった。
（写真：読売新聞）
「闇バイト」はＳＮＳの普及とともに２０１０年代後半に広まったとされる。
特殊詐欺の被害金を回収する「受け子」や引き出し役の「出し子」から、他人名義のスマートフォンや銀行口座の売買、違法薬物が入った荷物を転送する「荷受け代行」など多様化した。
凶悪化したのは、２２～２３年に相次いだ指示役「ルフィ」らによる強盗事件からだ。東京都狛江市の住宅で高齢女性が暴行されて死亡し、今回の一連の事件でも、強盗殺人や現金引き出し目的の連れ去り事件が起きている。
それぞれの法定刑は詐欺罪が１０年以下の懲役、強盗罪は懲役５年以上、強盗殺人罪は死刑か無期懲役で有期刑はなく、極めて重い。","首都圏などで相次ぐ 闇バイト による強盗事件では、実行役らの大半が x 旧ツイッター  などsnsでの募集に応じて、事件に加担している。民間の調査では、高校生の0割近くはsnsで仕事を探したことがあるという。逮捕された若者らの多くは報酬を得ていないが、その代償は大きい。警察は 怪しい求人には絶対応募してはいけない と呼びかけている。 尾藤泰平、横浜支局 中山知香 【イラスト】どうやったら身を守れるか...できること0選
警察 脅されても通報を 
   
 短期間で稼げるアルバイトをxで探し、『ホワイト案件』の投稿を見つけて応募した 。横浜市青葉区の強盗殺人事件で逮捕された宝田真月 まづき 容疑者 0 は神奈川県警に対し、闇バイトと知らずに初めて応募したと説明。 個人情報を教え、断れなかった と語った。
一連の事件は0月以降、0都道県で計0件に達した。このうち0の事件で逮捕された実行役や現金回収役らは約0人に上り、約0割は0~0歳代だった。
捜査関係者によると、実行役らは大半が x や インスタグラム などのsnsに掲載された求人情報を見て応募していた。
指示役側は合法な仕事を装い、 荷物を運ぶ仕事  書類運搬  送迎 などと投稿。違法な仕事と警戒されないよう、 ホワイトバイト  闇バイト×  リスクはない と強調する書き込みもあった。
   
 闇バイト はsnsの普及とともに0年代後半に広まったとされる。
特殊詐欺の被害金を回収する 受け子 や引き出し役の 出し子 から、他人名義のスマートフォンや銀行口座の売買、違法薬物が入った荷物を転送する 荷受け代行 など多様化した。
凶悪化したのは、0~0年に相次いだ指示役 ルフィ らによる強盗事件からだ。東京都狛江市の住宅で高齢女性が暴行されて死亡し、今回の一連の事件でも、強盗殺人や現金引き出し目的の連れ去り事件が起きている。
それぞれの法定刑は詐欺罪が0年以下の懲役、強盗罪は懲役0年以上、強盗殺人罪は死刑か無期懲役で有期刑はなく、極めて重い。",首都 次ぐ 闇 バイト よる 強盗 事件 実行 役 大半 x 旧 ツイッター sns 募集 応じ 事件 加担 し 民間 調査 高校 0 割 近く sns 仕事 探し こと ある いう 逮捕 さ 若者 多く 報酬 得 い 代償 大きい 警察 怪しい 求人 絶対 応募 し いけ 呼びかけ 尾藤 泰平 横浜 支局 中山 知香 イラスト やっ 身 守れる できる こと 0 警察 脅さ 通報 期間 稼げる アルバイト x 探し ホワイト 案件 投稿 見つけ 応募 し 横浜 市 青葉 区 強盗 殺人 事件 逮捕 さ 宝田 真 月 ま 容疑 0 神奈川 県 対し 闇 バイト 知ら 応募 し 説明 個人 情報 教え 断れ 語っ 一連 事件 0 月 以降 0 都 道県 0 件 達し うち 0 事件 逮捕 さ 実行 役 現金 回収 役 0 上り 0 割 0 0 代 捜査 関係 よる 実行 役 大半 x インス タグ ラム sns 掲載 さ 求人 情報 見 応募 し い 指示 役 側 合法 仕事 装い 荷物 運ぶ 仕事 書類 運搬 送迎 投稿 違法 仕事 警戒 さ ホワイト バイト 闇 バイト リスク ない 強調 書き込み あっ 闇 バイト sns 普及 とも 0 年 代 後半 広まっ さ 詐欺 被害 回収 受け 子 引き出し 役 出し子 他人 名義 フォン 銀行 口座 売買 違法 薬物 入っ 荷物 転送 荷受け 代行 し し 0 0 年 次い 指示 役 ルフィ よる 強盗 事件 東京 都 狛江 市 住宅 高齢 女性 暴行 さ 死亡 し 今回 一連 事件 強盗 殺人 現金 引き出し 目的 連れ去り 事件 起き それぞれ 法定 刑 詐欺 0 年 以下 懲役 強盗 懲役 0 年 以上 強盗 殺人 死刑 無期 懲役 有期 刑 なく 重い
